from_id,to_id,time
34431,8203,1181174400
17341,5613,1193270400
13957,16103,1191542400
1114,1115,1173139200
26412,5439,1172707200
3285,32797,1188864000
1660,19869,1197504000
31742,3105,1216598400
8125,19025,1189728000
14445,1192,1176336000
13192,6389,1177977600
5454,5604,1182816000
7361,18425,1203897600
20929,18190,1212105600
1223,2129,1186358400
4152,6671,1198195200
44905,25154,1213228800
10804,23514,1179878400
12683,8114,1215388800
16409,17625,1201564800
19624,6538,1191369600
24887,31338,1208476800
19485,20671,1172102400
39081,8429,1195430400
20739,31344,1210204800
7603,8728,1200441600
9175,9555,1177027200
38318,186,1183593600
13010,5521,1173052800
27465,43609,1176076800
1061,20995,1185926400
4518,15048,1208995200
12541,1533,1214870400
25921,25922,1185926400
4567,21279,1185926400
3710,10131,1187654400
46933,12945,1218672000
34939,15390,1213574400
16802,9910,1222387200
1285,24680,1175817600
4080,10380,1202256000
39541,15550,1203984000
36994,4720,1191974400
137,17250,1213660800
6108,10267,1219363200
11648,7422,1173657600
25895,8047,1194480000
14513,665,1211500800
16572,30864,1205798400
222,9929,1215561600
374,22653,1213660800
3986,3171,1176249600
12741,2878,1207699200
13104,6911,1197417600
34257,16230,1194912000
5427,22103,1170201600
1039,1963,1217548800
9220,1472,1215475200
19494,18953,1206662400
33774,22206,1173830400
32079,3325,1218758400
43902,7956,1200268800
16494,29797,1200441600
6035,3965,1212019200
11990,12391,1185235200
197,15523,1182297600
4072,26743,1211241600
5608,13808,1210636800
21035,2038,1174348800
9637,13748,1203984000
26222,23232,1176940800
5085,5448,1175817600
137,138,1224028800
950,22988,1193097600
47346,4032,1215648000
22135,27180,1194998400
13502,41564,1178064000
36828,12103,1192406400
29386,13026,1188259200
6290,5615,1211932800
3273,12446,1210896000
26570,39679,1184544000
13482,965,1202688000
2171,23153,1212969600
23594,13639,1215561600
11223,26928,1219104000
14819,3936,1205884800
29173,34829,1202256000
23692,33506,1209427200
961,20037,1170115200
7491,19138,1177027200
32022,2077,1194998400
24588,45420,1173139200
5637,5914,1216857600
1527,20960,1197417600
1233,11918,1208736000
22123,24215,1193788800
25531,12272,1185926400
8756,22911,1211241600
6665,26292,1204070400
2442,1702,1196121600
19929,1786,1182297600
24771,701,1210291200
36721,18410,1205798400
23407,1249,1213142400
28517,37768,1210636800
9996,5364,1200960000
46588,37423,1193702400
6618,18057,1219276800
43362,3031,1177372800
103,38073,1211328000
30175,2509,1210896000
32224,25486,1222041600
39583,31236,1185408000
4426,25412,1187308800
35899,22064,1173052800
38184,23566,1219017600
1124,29904,1224028800
390,36705,1173657600
1189,10297,1211241600
17004,19273,1187740800
12469,4650,1171238400
13039,4696,1171324800
13395,13315,1172016000
24026,22969,1211846400
446,11841,1214870400
9462,9463,1197244800
14073,21217,1209427200
35343,38848,1210636800
31796,31797,1175126400
1966,27822,1194912000
6099,6621,1193788800
32288,20009,1199750400
8477,34636,1177545600
5019,8160,1209513600
32257,15282,1216684800
7649,31572,1209513600
1699,7745,1206489600
26152,3419,1212710400
30152,3755,1212969600
32011,24871,1179705600
23492,24655,1203984000
28249,8142,1208822400
5837,6743,1181779200
17004,8290,1223942400
8710,10893,1216944000
41129,9305,1211414400
7150,27666,1176249600
1922,19044,1187913600
44780,10007,1204761600
22306,1252,1207267200
1728,1174,1215475200
448,15155,1202169600
11794,4627,1208908800
39429,12387,1212019200
34887,13065,1203984000
29861,451,1212969600
7649,24466,1210636800
26455,4850,1210032000
19730,19218,1200441600
619,8955,1184716800
24078,23272,1201564800
18460,2862,1185926400
29139,13373,1213056000
1908,19733,1213920000
16208,21155,1206403200
38892,11398,1176768000
3222,18997,1215388800
4813,4814,1182211200
5674,12000,1200960000
8400,12782,1179273600
564,18569,1213747200
133,11809,1181692800
26641,19260,1210204800
713,25127,1204156800
35,24730,1207180800
1484,37988,1191974400
37200,7550,1190246400
41706,10568,1177891200
20891,12067,1181606400
12720,24835,1201132800
9464,2790,1175817600
14356,32894,1170288000
5464,9422,1182729600
3621,18991,1191542400
5510,12074,1219104000
7955,7956,1200268800
47870,9475,1209945600
7233,4201,1216857600
37918,19829,1196726400
1948,1264,1207785600
40944,2087,1177632000
1857,1384,1184544000
46449,1366,1172102400
5941,6680,1219363200
2713,11975,1210118400
30341,760,1222387200
9906,33831,1216944000
137,8661,1217894400
5651,25324,1176768000
24148,23672,1207612800
24158,25462,1222732800
2626,2627,1205798400
1263,20298,1195430400
15475,7769,1177286400
16668,12553,1197504000
28981,3911,1212105600
41099,17237,1176249600
1855,6069,1195603200
22075,5755,1210291200
35901,16423,1210291200
5677,4987,1191974400
37106,26460,1197244800
7873,10995,1206576000
8710,6067,1215043200
23824,6382,1222041600
27030,9646,1190937600
13148,7879,1210809600
39771,31828,1217894400
12966,15894,1197504000
619,3545,1190332800
15036,20577,1220832000
21424,889,1205971200
6203,8569,1179792000
32208,22032,1220572800
23207,6944,1175126400
3603,3213,1182470400
1215,27161,1211155200
31454,11443,1182297600
5008,8952,1172534400
3379,4652,1183680000
14201,24752,1169769600
6056,6057,1209427200
9655,5800,1212364800
10744,11457,1186704000
6099,2862,1185926400
20877,17339,1206576000
2566,5393,1173916800
8848,10692,1180483200
5887,20082,1175472000
10119,18474,1194912000
9175,33296,1181001600
11900,11901,1197849600
10713,9722,1213920000
5436,12741,1212105600
18855,9401,1199923200
20787,348,1219622400
8084,12779,1185408000
7067,28187,1205193600
30037,36268,1187827200
1797,47460,1212019200
42090,27225,1202169600
10081,8224,1198195200
15589,9226,1172707200
26794,16434,1185753600
1239,11651,1213660800
2103,17455,1212969600
6458,12293,1213574400
2770,19063,1213574400
19392,14577,1194480000
4252,14758,1182988800
12453,3503,1209513600
9873,32232,1214179200
2798,1804,1174867200
11679,9452,1200528000
43433,11318,1218585600
44577,27444,1220313600
13377,3469,1190160000
11856,12768,1204848000
513,19077,1208736000
21128,22798,1176768000
17014,34778,1213833600
27423,7561,1181520000
19568,14950,1184544000
12494,17770,1210723200
394,10940,1214265600
15576,4407,1210809600
1890,9316,1194998400
14445,31017,1179100800
15749,4410,1219104000
1201,15657,1207785600
29884,1258,1172620800
835,3038,1196121600
10930,12080,1204675200
5759,5760,1222819200
17284,17613,1219622400
1217,1218,1209340800
34096,16242,1219276800
18402,647,1210636800
17975,15523,1182297600
26196,29024,1220918400
40853,10998,1222214400
4285,7779,1202774400
25996,24261,1202428800
12615,6619,1219881600
17284,34982,1209427200
40524,7164,1210204800
37042,1515,1203984000
4099,19268,1209945600
9803,23657,1180656000
28254,18516,1191974400
214,42351,1210550400
38445,14448,1221696000
4988,36258,1215475200
3178,3179,1176768000
3413,16500,1196899200
10302,25340,1177632000
11721,11722,1210291200
34302,9578,1222646400
1069,12136,1205884800
18476,4625,1213660800
5392,5632,1208822400
12723,2504,1199059200
43918,12758,1205971200
6039,33800,1218499200
4740,4741,1198800000
3422,8798,1214265600
3468,7898,1201737600
4521,9511,1203984000
4328,3520,1223510400
43859,15627,1194393600
394,21705,1204675200
26109,6421,1206057600
27108,25887,1175472000
34710,19610,1199664000
19706,295,1211155200
61,20826,1194998400
19457,2599,1200614400
42658,8886,1206921600
4586,342,1177372800
37618,16007,1176854400
45774,28328,1172620800
24687,15526,1202342400
35617,36652,1190246400
7780,29065,1179705600
10014,37223,1190764800
19831,18059,1196380800
2030,2031,1224028800
797,29765,1202428800
7977,7978,1173398400
4521,5094,1202083200
47683,16505,1182297600
21778,19396,1213056000
4678,16067,1191974400
21584,631,1170288000
7720,15287,1202774400
4006,30095,1191888000
894,9834,1171929600
18183,18181,1194480000
3091,11933,1208995200
27288,1143,1196380800
23345,34613,1182124800
15992,995,1211500800
12261,995,1176940800
4467,3862,1213315200
41502,21389,1203552000
6319,16318,1218153600
1484,25863,1190678400
25672,25673,1210204800
6574,6575,1211500800
18222,20862,1180569600
12308,7779,1202774400
909,43097,1183593600
28249,4140,1208217600
18305,8429,1195430400
1435,16318,1218153600
20479,624,1196640000
20260,8893,1191974400
4608,11661,1194480000
1674,35633,1195171200
9364,17194,1220832000
3301,3302,1171929600
4963,4689,1182988800
3468,15626,1180483200
13764,1648,1218672000
24248,33213,1221177600
1858,4989,1186531200
10866,7322,1199923200
2651,25373,1184544000
14956,14957,1175817600
22299,27093,1214352000
3172,30179,1213747200
4667,6772,1210723200
4765,4766,1205280000
1663,12912,1212537600
23796,7595,1205107200
29492,20294,1182816000
26405,14465,1223942400
3066,4989,1204070400
32922,15263,1176249600
1858,4186,1175817600
33129,9646,1190937600
1471,19627,1209340800
37982,13507,1191196800
1035,41472,1172448000
21382,14237,1222214400
11282,11283,1181865600
3665,16497,1217203200
37,15680,1181779200
8743,8744,1191196800
22572,14784,1209686400
26017,13154,1204675200
4267,21951,1182902400
21908,2108,1176336000
759,5729,1190332800
38278,324,1189641600
1482,24780,1185926400
404,8627,1199923200
31136,31353,1215561600
26824,2057,1218412800
12447,8851,1218672000
8727,14511,1199232000
19901,13560,1175644800
13505,10528,1218672000
37269,9128,1170115200
5852,6707,1196899200
5927,15408,1207612800
34064,17176,1190332800
1033,3993,1174953600
1233,1013,1177286400
14188,1945,1204156800
37880,2802,1221004800
3797,44254,1217980800
7361,47517,1203984000
19877,304,1209513600
3948,39462,1192060800
3508,32111,1210291200
5751,10472,1215734400
2446,13125,1222128000
20925,23751,1213920000
12937,36060,1218067200
793,10497,1202342400
9402,4502,1173139200
4569,9855,1189555200
8348,1271,1214956800
1777,32439,1213920000
963,7972,1202428800
27898,17665,1223251200
27312,27382,1178582400
13380,35644,1182902400
37962,32048,1171497600
42979,7490,1203465600
1124,10998,1222214400
30289,12169,1206489600
26031,21946,1199318400
2392,34109,1182211200
8872,26668,1178496000
10329,3911,1212105600
1978,30048,1206316800
9790,9791,1172620800
13995,7064,1216252800
3217,4204,1191974400
6298,6299,1198800000
16450,7262,1197417600
2008,8222,1219881600
9998,37607,1221696000
2222,12822,1203638400
34376,47845,1173139200
8504,23904,1223942400
45285,2661,1195516800
28398,10989,1212451200
420,9709,1205798400
10529,10530,1180569600
10416,651,1178496000
14056,4479,1178150400
4521,4157,1199750400
21336,27558,1193097600
1484,31307,1176854400
2161,419,1173225600
7543,11805,1213574400
11913,9288,1183420800
6201,9905,1172188800
4063,19895,1193356800
17363,6555,1211414400
47436,37418,1170633600
38995,16043,1179273600
14622,13382,1196899200
3151,20825,1201046400
29495,8535,1202688000
40849,21374,1200528000
13657,13658,1208131200
17035,6054,1190764800
1886,12567,1222387200
25875,25876,1181779200
4986,14969,1208995200
19081,31378,1179792000
10836,10837,1220572800
4254,3244,1211932800
13141,20961,1200528000
28291,4026,1179187200
1321,6018,1210291200
28409,8680,1193702400
11496,74,1219104000
33398,20714,1207094400
12643,12644,1174867200
2084,11443,1182297600
3446,8518,1197849600
5394,14071,1222646400
4963,21381,1174435200
45157,19844,1176768000
25727,18384,1213920000
3700,17678,1221782400
30492,3579,1194220800
16232,40936,1223251200
40337,5640,1182816000
34370,20380,1199232000
5421,22236,1197936000
33994,8915,1184112000
1924,15270,1179273600
13574,9646,1190937600
29999,17227,1183939200
5983,6421,1206057600
1138,24671,1214870400
38648,24601,1210723200
23113,18215,1194307200
11180,8199,1215388800
40204,15353,1181174400
20828,5597,1222905600
13683,11576,1214524800
854,1213,1181088000
37951,26175,1215648000
10368,26799,1180656000
8519,993,1204588800
660,8271,1213228800
10360,8961,1214524800
22490,5499,1197331200
4567,13936,1174348800
4527,9324,1196726400
7249,2374,1177977600
16518,29157,1220572800
4362,4363,1212451200
7467,17949,1207872000
39497,21603,1205971200
39537,2099,1207699200
15383,32844,1218412800
3267,16859,1170028800
24287,2432,1223596800
30625,11500,1174608000
1777,8387,1214179200
12558,4388,1177286400
1094,38693,1186358400
10715,10716,1213056000
14568,29014,1203897600
1689,10267,1219363200
12376,2542,1219017600
38533,21725,1199404800
5997,2172,1208995200
20251,12546,1211500800
13528,13529,1180569600
33308,26090,1197331200
11091,13364,1189468800
32119,26101,1199318400
24150,24151,1180569600
4685,38008,1172188800
14022,17951,1200960000
1187,21382,1183593600
992,3505,1205884800
22672,14237,1222214400
14810,27213,1182297600
2684,1591,1220400000
1365,2439,1173398400
33426,22861,1174435200
6145,9478,1214265600
17675,17676,1207872000
2982,46458,1176768000
37991,5346,1207872000
34672,1140,1169683200
8522,9314,1219017600
3354,7044,1183680000
16459,9374,1211500800
24452,2059,1196640000
4907,14647,1199750400
9995,20205,1195430400
33060,32447,1197590400
5195,11037,1210291200
20769,8960,1205712000
2587,2826,1182816000
11034,14686,1196380800
21957,21958,1170288000
44771,6419,1213056000
1235,7415,1177286400
21213,7325,1185235200
37660,13125,1222128000
37350,14374,1203552000
33924,33831,1216944000
35134,16529,1206662400
8615,1537,1213920000
25169,24000,1212364800
4757,8086,1184803200
16945,1330,1217289600
5091,18606,1181865600
3500,10929,1196812800
6858,21244,1224115200
1201,26387,1178668800
7543,10701,1185235200
4122,8308,1208217600
5089,20851,1173312000
38272,5189,1199059200
1484,44150,1190937600
1839,21136,1193097600
16382,18258,1209513600
21842,36463,1185321600
5925,5594,1172534400
2770,22871,1206316800
32851,17644,1208390400
7590,1038,1196640000
12728,2139,1182729600
31975,11314,1203552000
44366,38293,1173139200
32041,21942,1214352000
4049,24751,1224028800
6543,6250,1189641600
36827,23002,1220918400
13584,9065,1196121600
4232,821,1210118400
22927,22078,1179100800
25945,29782,1222905600
32848,25332,1209081600
35952,27458,1176768000
4511,589,1213920000
2922,14750,1199404800
1189,12136,1214265600
16308,5071,1185840000
876,10192,1213228800
23666,11983,1200441600
13098,29320,1180915200
19804,1178,1174348800
1239,11077,1204761600
15886,465,1173657600
21567,15847,1208476800
5977,39337,1171584000
44482,6621,1193788800
11189,22061,1172016000
20607,10972,1177545600
10166,21632,1173657600
26129,35574,1213660800
2877,13071,1186617600
10996,16349,1209686400
39715,30585,1207008000
24957,22207,1180656000
2770,18659,1211846400
21351,5891,1190592000
23971,13721,1181692800
26995,11061,1178064000
4937,19426,1199059200
17308,11660,1204848000
16466,24760,1186444800
8573,8946,1218067200
3439,14851,1217376000
45566,7310,1185321600
7889,5709,1211241600
2360,45384,1173744000
22964,6130,1194998400
6243,25346,1177545600
4939,22350,1215648000
27744,27745,1221436800
232,7704,1196380800
27,27335,1178236800
35829,13022,1213142400
39002,39003,1196640000
4960,9380,1190764800
26998,26999,1223596800
39990,7499,1215993600
880,2158,1178064000
1855,25786,1173398400
14144,4174,1223424000
7949,11131,1181520000
11870,1504,1201132800
36694,9651,1181520000
333,38747,1172620800
8443,16366,1185753600
25446,25447,1170979200
12653,7824,1223942400
42308,7251,1210204800
39115,11792,1180656000
5008,29519,1205366400
1274,9594,1192147200
36740,37921,1185235200
6279,3997,1194998400
30270,11576,1214524800
8825,2447,1172016000
17805,29250,1207180800
6879,8311,1180569600
2604,6823,1195516800
19758,10955,1183680000
5730,19889,1187654400
41904,8848,1178236800
21477,17839,1194307200
963,31295,1195603200
1992,36180,1212451200
46681,1531,1211500800
2870,7299,1210291200
7016,3100,1169596800
3206,2989,1210636800
18714,17374,1211328000
18577,3771,1215388800
31263,9013,1222128000
11682,1206,1176768000
41877,2491,1210291200
17341,15002,1193097600
2386,10017,1214265600
10806,12135,1187049600
40078,5321,1182988800
18888,14124,1190332800
2499,5500,1211328000
9674,36680,1189728000
45,8340,1206403200
4721,26170,1170115200
4187,24428,1214179200
24608,26872,1210204800
3468,7002,1175126400
27072,14124,1190332800
10831,14683,1200528000
3592,7881,1170201600
8792,6842,1209600000
27205,5752,1213142400
9776,8002,1208304000
14165,41438,1170374400
25773,39862,1169769600
25057,5873,1210291200
47857,4248,1174953600
9058,18163,1221177600
635,38839,1171929600
43811,14936,1219190400
32394,20800,1180656000
2559,7152,1195776000
28254,695,1193097600
34653,23275,1200528000
13672,38712,1186963200
15474,17018,1183420800
30692,36898,1183593600
13684,13685,1194393600
20511,33597,1207612800
34178,13725,1197417600
31973,45619,1182124800
3432,19281,1210291200
24980,3707,1203379200
999,16772,1212019200
11239,3636,1180483200
1922,1806,1175126400
3870,25070,1183334400
19106,19107,1207094400
29945,9444,1200960000
2016,17203,1216857600
19248,7108,1194998400
40839,10837,1220572800
12622,10830,1204502400
27443,9480,1217203200
40152,13811,1199232000
17410,13602,1197936000
32275,29204,1206489600
43243,27696,1187136000
11228,43860,1189641600
2909,13862,1213660800
1464,10316,1188345600
15970,18512,1216944000
1671,28632,1215993600
